,treatment,block,Year,species,group,percentcover
3688,Irrigated,A,8,Lotus_corniculatus           ,Legumes,4
3689,Irrigated,A,8,Medicago_lupulina            ,Legumes,4
3690,Irrigated,A,8,Pastinaca_sativa,Forbs,1
3691,Irrigated,A,8,Potentilla_reptans,Forbs,3
3692,Irrigated,A,8,Trifolium_pratense           ,Legumes,5
3693,Irrigated,A,8,Trifolium_repens             ,Legumes,1
3694,Irrigated,A,8,Veronica_chamaedrys,Forbs,1
3695,Irrigated,A,8,Vicia_sativa,Legumes,3
3696,Irrigated,A,8,Viola_hirta,Forbs,1
3697,Irrigated,A,8,Crataegus monogyna,Woody,1
3698,Ambient,B,8,Arrhenatherum_elatius        ,Grass,2
3699,Ambient,B,8,Brachypodium_pinnatum,Grass,12
3700,Ambient,B,8,Brachypodium_sylvaticum,Grass,5
3701,Ambient,B,8,Bromus_commutatus            ,Grass,3
3702,Ambient,B,8,Bromus_sterilis,Grass,1
3703,Ambient,B,8,Festuca_rubra                ,Grass,8
3704,Ambient,B,8,Holcus_lanatus               ,Grass,1
3705,Ambient,B,8,Lolium_perenne               ,Grass,2
3706,Ambient,B,8,Poa_pratensis                ,Grass,1
3707,Ambient,B,8,Trisetum_flavescens          ,Grass,20
3708,Ambient,B,8,Agrimonia_eupatoria,Forbs,6
3709,Ambient,B,8,Anacamptis_pyramidalis,Forbs,2
3710,Ambient,B,8,Cerastium_fontanum           ,Forbs,1
3711,Ambient,B,8,Clinopodium_vulgare,Forbs,5
3712,Ambient,B,8,Convolvolus_arvensis,Forbs,1
3713,Ambient,B,8,Crepis_biennis,Forbs,1
3714,Ambient,B,8,Crepis_capillaris,Forbs,1
3715,Ambient,B,8,Galium_mollugo,Forbs,1
3716,Ambient,B,8,Galium_verum,Forbs,10
3717,Ambient,B,8,Geranium_columbinum,Forbs,2
3718,Ambient,B,8,Geranium_dissectum,Forbs,1
3719,Ambient,B,8,Hypericum_hirsutum,Forbs,1
3720,Ambient,B,8,Hypericum_perforatum,Forbs,1
3721,Ambient,B,8,Lotus_corniculatus           ,Legumes,18
3722,Ambient,B,8,Medicago_lupulina            ,Legumes,4
3723,Ambient,B,8,Pastinaca_sativa,Forbs,1
3724,Ambient,B,8,Potentilla_reptans,Forbs,1
3725,Ambient,B,8,Primula_veris,Forbs,4
3726,Ambient,B,8,Prunella_vulgaris            ,Forbs,1
3727,Ambient,B,8,Taraxacum_sect._vulgaria     ,Forbs,2
3728,Ambient,B,8,Tragopogon_pratensis         ,Forbs,1
3729,Ambient,B,8,Trifolium_pratense           ,Legumes,3
3730,Ambient,B,8,Trifolium_repens             ,Legumes,2
3731,Ambient,B,8,Veronica_chamaedrys,Forbs,1
3732,Ambient,B,8,Vicia_sativa,Legumes,1
3733,Ambient,B,8,Viola_hirta,Forbs,4
3734,Ambient,B,8,Crataegus_monogyna,Woody,2
3735,Ambient,B,8,Quercus_sp,Woody,1
3736,Drought,B,8,Arrhenatherum_elatius        ,Grass,1
3737,Drought,B,8,Brachypodium_pinnatum,Grass,40
3738,Drought,B,8,Brachypodium_sylvaticum,Grass,2
3739,Drought,B,8,Bromus_sterilis,Grass,25
3740,Drought,B,8,Lolium_perenne               ,Grass,2
3741,Drought,B,8,Trisetum_flavescens          ,Grass,25
3742,Drought,B,8,Agrimonia_eupatoria,Forbs,6
3743,Drought,B,8,Cerastium_fontanum           ,Forbs,1
3744,Drought,B,8,Clinopodium_vulgare,Forbs,2
3745,Drought,B,8,Crepis_capillaris,Forbs,1
3746,Drought,B,8,Galium_mollugo,Forbs,15
3747,Drought,B,8,Geranium_dissectum,Forbs,1
3748,Drought,B,8,Lotus_corniculatus           ,Legumes,2
3749,Drought,B,8,Medicago_lupulina            ,Legumes,1
3750,Drought,B,8,Pastinaca_sativa,Forbs,1
3751,Drought,B,8,Primula_veris,Forbs,15
3752,Drought,B,8,Rubus_fruticosus,Forbs,1
3753,Drought,B,8,Taraxacum_sect._vulgaria     ,Forbs,2
3754,Drought,B,8,Trifolium_pratense           ,Legumes,2
3755,Drought,B,8,Veronica_chamaedrys,Forbs,1
3756,Drought,B,8,Vicia_cracca                 ,Legumes,1
3757,Drought,B,8,Vicia_sativa,Legumes,1
3758,Drought,B,8,Viola_hirta,Forbs,1
3759,Procedural ,B,8,Arrhenatherum_elatius        ,Grass,1
3760,Procedural ,B,8,Brachypodium_pinnatum,Grass,10
3761,Procedural ,B,8,Brachypodium_sylvaticum,Grass,2
3762,Procedural ,B,8,Bromus_commutatus            ,Grass,3
3763,Procedural ,B,8,Bromus_sterilis,Grass,1
3764,Procedural ,B,8,Dactylis_glomerata           ,Grass,3
3765,Procedural ,B,8,Festuca_rubra                ,Grass,5
3766,Procedural ,B,8,Holcus_lanatus               ,Grass,2
3767,Procedural ,B,8,Lolium_perenne               ,Grass,2
3768,Procedural ,B,8,Poa_trivialis                ,Grass,1
3769,Procedural ,B,8,Trisetum_flavescens          ,Grass,45
3770,Procedural ,B,8,Agrimonia_eupatoria,Forbs,3
3771,Procedural ,B,8,Cerastium_fontanum           ,Forbs,1
3772,Procedural ,B,8,Clinopodium_vulgare,Forbs,1
3773,Procedural ,B,8,Crepis_biennis,Forbs,1
3774,Procedural ,B,8,Crepis_capillaris,Forbs,2
3775,Procedural ,B,8,Galium_verum,Forbs,1
3776,Procedural ,B,8,Geranium_columbinum,Forbs,1
3777,Procedural ,B,8,Geranium_dissectum,Forbs,1
3778,Procedural ,B,8,Hypericum_perforatum,Forbs,1
3779,Procedural ,B,8,Lotus_corniculatus           ,Legumes,20
3780,Procedural ,B,8,Medicago_lupulina            ,Legumes,3
3781,Procedural ,B,8,Orobanche_minor,Forbs,1
3782,Procedural ,B,8,Potentilla_reptans,Forbs,1
3783,Procedural ,B,8,Primula_veris,Forbs,2
3784,Procedural ,B,8,Taraxacum_sect._vulgaria     ,Forbs,1
3785,Procedural ,B,8,Tragopogon_pratensis         ,Forbs,1
3786,Procedural ,B,8,Trifolium_pratense           ,Legumes,5
3787,Procedural ,B,8,Trifolium_repens             ,Legumes,20
3788,Procedural ,B,8,Veronica_chamaedrys,Forbs,1
3789,Procedural ,B,8,Vicia_sativa,Legumes,1
3790,Procedural ,B,8,Fraxinus_excelsior,Woody,1
3791,Irrigated,B,8,Brachypodium_pinnatum,Grass,50
3792,Irrigated,B,8,Brachypodium_sylvaticum,Grass,2
3793,Irrigated,B,8,Bromus_commutatus            ,Grass,3
3794,Irrigated,B,8,Bromus_sterilis,Grass,1
3795,Irrigated,B,8,Festuca_rubra                ,Grass,2
3796,Irrigated,B,8,Holcus_lanatus               ,Grass,2
3797,Irrigated,B,8,Poa_trivialis                ,Grass,2
3798,Irrigated,B,8,Trisetum_flavescens          ,Grass,20
3799,Irrigated,B,8,Luzula_campestris            ,Grass,2
3800,Irrigated,B,8,Agrimonia_eupatoria,Forbs,2
3801,Irrigated,B,8,Clinopodium_vulgare,Forbs,1
3802,Irrigated,B,8,Crepis_capillaris,Forbs,1
3803,Irrigated,B,8,Galium_mollugo,Forbs,2
3804,Irrigated,B,8,Geranium_columbinum,Forbs,1
3805,Irrigated,B,8,Geranium_dissectum,Forbs,2
3806,Irrigated,B,8,Hyacinthoides_non-scripta        ,Forbs,1
3807,Irrigated,B,8,Hypericum_hirsutum,Forbs,1
3808,Irrigated,B,8,Linaria_vulgaris ,Forbs,1
3809,Irrigated,B,8,Lotus_corniculatus           ,Legumes,2
3810,Irrigated,B,8,Medicago_lupulina            ,Legumes,1
3811,Irrigated,B,8,Potentilla_reptans,Forbs,3
3812,Irrigated,B,8,Rubus_fruticosus,Forbs,2
3813,Irrigated,B,8,Senecio_erucifolius,Forbs,1
3814,Irrigated,B,8,Taraxacum_sect._vulgaria     ,Forbs,2
3815,Irrigated,B,8,Tragopogon_pratensis         ,Forbs,1
3816,Irrigated,B,8,Trifolium_pratense           ,Legumes,2
3817,Irrigated,B,8,Trifolium_repens             ,Legumes,1
3818,Irrigated,B,8,Veronica_chamaedrys,Forbs,1
3819,Irrigated,B,8,Vicia_sativa,Legumes,1
3820,Irrigated,B,8,Crataegus_monogyna,Woody,2
3821,Ambient,C,8,Arrhenatherum_elatius        ,Grass,2
3822,Ambient,C,8,Brachypodium_pinnatum,Grass,35
3823,Ambient,C,8,Bromus_commutatus            ,Grass,1
3824,Ambient,C,8,Festuca_rubra                ,Grass,5
3825,Ambient,C,8,Trisetum_flavescens          ,Grass,15
3826,Ambient,C,8,Agrimonia_eupatoria,Forbs,2
3827,Ambient,C,8,Clinopodium_vulgare,Forbs,1
3828,Ambient,C,8,Crepis_capillaris,Forbs,4
3829,Ambient,C,8,Geranium_dissectum,Forbs,1
3830,Ambient,C,8,Hypericum_hirsutum,Forbs,1
3831,Ambient,C,8,Lotus_corniculatus           ,Legumes,18
3832,Ambient,C,8,Medicago_lupulina            ,Legumes,6
3833,Ambient,C,8,Potentilla_reptans,Forbs,3
3834,Ambient,C,8,Ranunculus_acris             ,Forbs,1
3835,Ambient,C,8,Senecio_erucifolius,Forbs,1
3836,Ambient,C,8,Taraxacum_sect._vulgaria     ,Forbs,2
3837,Ambient,C,8,Tragopogon_pratensis         ,Forbs,1
3838,Ambient,C,8,Trifolium_pratense           ,Legumes,3
3839,Ambient,C,8,Veronica_chamaedrys,Forbs,2
3840,Ambient,C,8,Vicia_hirsuta,Legumes,1
3841,Ambient,C,8,Vicia_sativa,Legumes,1
3842,Ambient,C,8,Viola_hirta,Forbs,1
3843,Drought ,C,8,Arrhenatherum_elatius        ,Grass,1
3844,Drought ,C,8,Brachypodium_pinnatum,Grass,25
3845,Drought ,C,8,Brachypodium_sylvaticum,Grass,3
3846,Drought ,C,8,Bromus_commutatus            ,Grass,5
3847,Drought ,C,8,Bromus_hordeaceus ,Grass,1
3848,Drought ,C,8,Bromus_sterilis,Grass,1
3849,Drought ,C,8,Dactylis_glomerata           ,Grass,1
3850,Drought ,C,8,Festuca_rubra                ,Grass,2
3851,Drought ,C,8,Holcus_lanatus               ,Grass,2
3852,Drought ,C,8,Lolium_perenne               ,Grass,1
3853,Drought ,C,8,Poa_trivialis                ,Grass,1
3854,Drought ,C,8,Trisetum_flavescens          ,Grass,35
3855,Drought ,C,8,Agrimonia_eupatoria,Forbs,4
3856,Drought ,C,8,Cerastium_fontanum           ,Forbs,1
3857,Drought ,C,8,Cirsium_eriophorum,Forbs,2
3858,Drought ,C,8,Clinopodium_vulgare,Forbs,2
3859,Drought ,C,8,Crepis_capillaris,Forbs,1
3860,Drought ,C,8,Galium_verum,Forbs,4
3861,Drought ,C,8,Geranium_columbinum,Forbs,1
3862,Drought ,C,8,Geranium_dissectum,Forbs,2
3863,Drought ,C,8,Lotus_corniculatus           ,Legumes,12
3864,Drought ,C,8,Medicago_lupulina            ,Legumes,3
3865,Drought ,C,8,Potentilla_reptans,Forbs,1
3866,Drought ,C,8,Primula_veris,Forbs,1
3867,Drought ,C,8,Senecio_jacobaea      ,Forbs,1
3868,Drought ,C,8,Taraxacum_sect._vulgaria     ,Forbs,6
3869,Drought ,C,8,Tragopogon_pratensis         ,Forbs,1
3870,Drought ,C,8,Vicia_sativa,Legumes,1
3871,Drought ,C,8,Viola_hirta,Forbs,1
3872,Drought ,C,8,Fraxinus_excelsior,Woody,1
3873,Procedural ,C,8,Agrostis stolonifera         ,Grass,1
3874,Procedural ,C,8,Arrhenatherum_elatius        ,Grass,2
3875,Procedural ,C,8,Brachypodium_pinnatum,Grass,25
3876,Procedural ,C,8,Brachypodium_sylvaticum,Grass,2
3877,Procedural ,C,8,Bromus_commutatus            ,Grass,4
3878,Procedural ,C,8,Cynosurus_cristatus          ,Grass,1
3879,Procedural ,C,8,Dactylis_glomerata           ,Grass,2
3880,Procedural ,C,8,Festuca_rubra                ,Grass,10
3881,Procedural ,C,8,Holcus_lanatus               ,Grass,4
3882,Procedural ,C,8,Poa_pratensis                ,Grass,2
3883,Procedural ,C,8,Trisetum_flavescens          ,Grass,20
3884,Procedural ,C,8,Cerastium_fontanum           ,Forbs,1
3885,Procedural ,C,8,Crepis_biennis,Forbs,1
3886,Procedural ,C,8,Geranium_dissectum,Forbs,1
3887,Procedural ,C,8,Glechoma_hederacea,Forbs,1
3888,Procedural ,C,8,Lotus_corniculatus           ,Legumes,4
3889,Procedural ,C,8,Medicago_lupulina            ,Legumes,5
3890,Procedural ,C,8,Pastinaca_sativa,Forbs,1
3891,Procedural ,C,8,Potentilla_reptans,Forbs,2
3892,Procedural ,C,8,Primula_veris,Forbs,3
3893,Procedural ,C,8,Taraxacum_sect._vulgaria     ,Forbs,2
3894,Procedural ,C,8,Tragopogon_pratensis         ,Forbs,1
3895,Procedural ,C,8,Trifolium_pratense           ,Legumes,8
3896,Procedural ,C,8,Trifolium_repens             ,Legumes,3
3897,Procedural ,C,8,Veronica_chamaedrys,Forbs,1
3898,Procedural ,C,8,Crataegus_monogyna,Woody,3
3899,Irrigated,C,8,Arrhenatherum_elatius        ,Grass,1
3900,Irrigated,C,8,Brachypodium_pinnatum,Grass,20
3901,Irrigated,C,8,Bromus_commutatus            ,Grass,2
3902,Irrigated,C,8,Bromus_hordeaceus ,Grass,3
3903,Irrigated,C,8,Bromus_sterilis,Grass,5
3904,Irrigated,C,8,Dactylis_glomerata           ,Grass,1
3905,Irrigated,C,8,Festuca_rubra                ,Grass,2
3906,Irrigated,C,8,Lolium_perenne               ,Grass,1
3907,Irrigated,C,8,Trisetum_flavescens          ,Grass,25
3908,Irrigated,C,8,Agrimonia_eupatoria,Forbs,1
3909,Irrigated,C,8,Cerastium_fontanum           ,Forbs,1
3910,Irrigated,C,8,Crepis_capillaris,Forbs,5
3911,Irrigated,C,8,Galium_verum,Forbs,3
3912,Irrigated,C,8,Geranium_columbinum,Forbs,4
3913,Irrigated,C,8,Geranium_dissectum,Forbs,2
3914,Irrigated,C,8,Lotus_corniculatus           ,Legumes,2
3915,Irrigated,C,8,Medicago_lupulina            ,Legumes,2
3916,Irrigated,C,8,Potentilla_reptans,Forbs,8
3917,Irrigated,C,8,Primula_veris,Forbs,2
3918,Irrigated,C,8,Senecio_erucifolius,Forbs,1
3919,Irrigated,C,8,Taraxacum_sect._vulgaria     ,Forbs,1
3920,Irrigated,C,8,Trifolium_campestre            ,Legumes,12
3921,Irrigated,C,8,Trifolium_repens             ,Legumes,1
3922,Irrigated,C,8,Vicia_sativa,Legumes,2
3923,Ambient ,D,8,Arrhenatherum_elatius        ,Grass,2
3924,Ambient ,D,8,Brachypodium_pinnatum,Grass,10
3925,Ambient ,D,8,Brachypodium_sylvaticum,Grass,5
3926,Ambient ,D,8,Bromus_sterilis,Grass,3
3927,Ambient ,D,8,Dactylis_glomerata           ,Grass,2
3928,Ambient ,D,8,Festuca_rubra                ,Grass,10
3929,Ambient ,D,8,Lolium_perenne               ,Grass,1
3930,Ambient ,D,8,Trisetum_flavescens          ,Grass,35
3931,Ambient ,D,8,Carex_flacca,Grass,2
3932,Ambient ,D,8,Agrimonia_eupatoria,Forbs,2
3933,Ambient ,D,8,Cerastium_fontanum           ,Forbs,1
3934,Ambient ,D,8,Clematis_vitalba,Forbs,1
3935,Ambient ,D,8,Clinopodium_vulgare,Forbs,1
3936,Ambient ,D,8,Crepis_capillaris,Forbs,1
3937,Ambient ,D,8,Galium_mollugo,Forbs,10
3938,Ambient ,D,8,Geranium_columbinum,Forbs,1
3939,Ambient ,D,8,Geranium_dissectum,Forbs,2
3940,Ambient ,D,8,Hypericum_hirsutum,Forbs,1
3941,Ambient ,D,8,Lotus_corniculatus           ,Legumes,2
3942,Ambient ,D,8,Medicago_lupulina            ,Legumes,3
3943,Ambient ,D,8,Odontites_verna,Forbs,1
3944,Ambient ,D,8,Potentilla_reptans,Forbs,2
3945,Ambient ,D,8,Sonchus_oleraceus,Forbs,1
3946,Ambient ,D,8,Trifolium_repens             ,Legumes,3
3947,Ambient ,D,8,Veronica_chamaedrys,Forbs,1
3948,Ambient ,D,8,Vicia_sativa,Legumes,1
3949,Ambient ,D,8,Crataegus_monogyna,Woody,1
3950,Ambient ,D,8,Quercus_sp,Woody,1
3951,Drought,D,8,Arrhenatherum_elatius        ,Grass,1
3952,Drought,D,8,Brachypodium_pinnatum,Grass,15
3953,Drought,D,8,Bromus_commutatus            ,Grass,2
3954,Drought,D,8,Bromus_hordeaceus ,Grass,1
3955,Drought,D,8,Bromus_sterilis,Grass,1
3956,Drought,D,8,Dactylis_glomerata           ,Grass,2
3957,Drought,D,8,Elytrigia_repens                ,Grass,1
3958,Drought,D,8,Holcus_lanatus               ,Grass,1
3959,Drought,D,8,Lolium_perenne               ,Grass,8
3960,Drought,D,8,Trisetum_flavescens          ,Grass,35
3961,Drought,D,8,Carex_flacca,Grass,1
3962,Drought,D,8,Agrimonia_eupatoria,Forbs,14
3963,Drought,D,8,Anacamptis_pyramidalis,Forbs,1
3964,Drought,D,8,Clinopodium_vulgare,Forbs,1
3965,Drought,D,8,Convolvolus_arvensis,Forbs,1
3966,Drought,D,8,Crepis_capillaris,Forbs,2
3967,Drought,D,8,Galium_verum,Forbs,10
3968,Drought,D,8,Geranium_columbinum,Forbs,3
3969,Drought,D,8,Geranium_dissectum,Forbs,15
3970,Drought,D,8,Hypericum_perforatum,Forbs,1
3971,Drought,D,8,Lotus_corniculatus           ,Legumes,5
3972,Drought,D,8,Medicago_lupulina            ,Legumes,3
3973,Drought,D,8,Potentilla_reptans,Forbs,6
3974,Drought,D,8,Taraxacum_sect._vulgaria     ,Forbs,3
3975,Drought,D,8,Tragopogon_pratensis         ,Forbs,1
3976,Drought,D,8,Trifolium_pratense           ,Legumes,8
3977,Drought,D,8,Trifolium_repens             ,Legumes,1
3978,Drought,D,8,Veronica_chamaedrys,Forbs,1
3979,Drought,D,8,Vicia_sativa,Legumes,2
3980,Procedural ,D,8,Agrostis_capillaris          ,Grass,3
3981,Procedural ,D,8,Arrhenatherum_elatius        ,Grass,2
3982,Procedural ,D,8,Brachypodium_pinnatum,Grass,30
3983,Procedural ,D,8,Bromus_commutatus            ,Grass,4
3984,Procedural ,D,8,Bromus_sterilis,Grass,25
3985,Procedural ,D,8,Dactylis_glomerata           ,Grass,1
3986,Procedural ,D,8,Festuca_rubra                ,Grass,3
3987,Procedural ,D,8,Holcus_lanatus               ,Grass,2
3988,Procedural ,D,8,Trisetum_flavescens          ,Grass,30
3989,Procedural ,D,8,Agrimonia_eupatoria,Forbs,3
3990,Procedural ,D,8,Cerastium_fontanum           ,Forbs,1
3991,Procedural ,D,8,Crepis_capillaris,Forbs,1
3992,Procedural ,D,8,Geranium_columbinum,Forbs,1
3993,Procedural ,D,8,Geranium_dissectum,Forbs,2
3994,Procedural ,D,8,Hyacinthoides_non-scripta        ,Forbs,1
3995,Procedural ,D,8,Knautia_arvensis,Forbs,20
3996,Procedural ,D,8,Lotus_corniculatus           ,Legumes,12
3997,Procedural ,D,8,Potentilla_reptans,Forbs,3
3998,Procedural ,D,8,Trifolium_pratense           ,Legumes,1
3999,Procedural ,D,8,Trifolium_repens             ,Legumes,2
4000,Procedural ,D,8,Veronica_chamaedrys,Forbs,1
4001,Procedural ,D,8,Vicia_sativa,Legumes,1
4002,Irrigated,D,8,Arrhenatherum_elatius        ,Grass,2
4003,Irrigated,D,8,Bromus_commutatus            ,Grass,20
4004,Irrigated,D,8,Bromus_sterilis,Grass,25
4005,Irrigated,D,8,Dactylis_glomerata           ,Grass,3
4006,Irrigated,D,8,Festuca_rubra                ,Grass,5
4007,Irrigated,D,8,Holcus_lanatus               ,Grass,2
4008,Irrigated,D,8,Lolium_perenne               ,Grass,3
4009,Irrigated,D,8,Poa_trivialis                ,Grass,1
4010,Irrigated,D,8,Trisetum_flavescens          ,Grass,25
4011,Irrigated,D,8,Agrimonia_eupatoria,Forbs,8
4012,Irrigated,D,8,Cerastium_fontanum           ,Forbs,1
4013,Irrigated,D,8,Cirsium_eriophorum,Forbs,3
4014,Irrigated,D,8,Clematis_vitalba,Forbs,1
4015,Irrigated,D,8,Clinopodium_vulgare,Forbs,1
4016,Irrigated,D,8,Convolvolus_arvensis,Forbs,1
4017,Irrigated,D,8,Crepis_capillaris,Forbs,1
4018,Irrigated,D,8,Geranium_columbinum,Forbs,1
4019,Irrigated,D,8,Geranium_dissectum,Forbs,3
4020,Irrigated,D,8,Hyacinthoides_non-scripta        ,Forbs,1
4021,Irrigated,D,8,Hypericum_perforatum,Forbs,1
4022,Irrigated,D,8,Knautia_arvensis,Forbs,2
4023,Irrigated,D,8,Lotus_corniculatus           ,Legumes,4
4024,Irrigated,D,8,Medicago_lupulina            ,Legumes,3
4025,Irrigated,D,8,Pastinaca_sativa,Forbs,3
4026,Irrigated,D,8,Taraxacum_sect._vulgaria     ,Forbs,8
4027,Irrigated,D,8,Tragopogon_pratensis         ,Forbs,1
4028,Irrigated,D,8,Trifolium_repens             ,Legumes,5
4029,Irrigated,D,8,Veronica_chamaedrys,Forbs,1
4030,Irrigated,D,8,Vicia_sativa,Legumes,1
4031,Irrigated,D,8,Viola_hirta,Forbs,1
4032,Irrigated,D,8,Crataegus_monogyna,Woody,2
4033,Ambient,E,8,Arrhenatherum_elatius        ,Grass,3
4034,Ambient,E,8,Brachypodium_pinnatum,Grass,30
4035,Ambient,E,8,Brachypodium_sylvaticum,Grass,6
4036,Ambient,E,8,Bromus_commutatus            ,Grass,5
4037,Ambient,E,8,Bromus_sterilis,Grass,1
4038,Ambient,E,8,Dactylis_glomerata           ,Grass,2
4039,Ambient,E,8,Festuca_rubra                ,Grass,1
4040,Ambient,E,8,Poa_pratensis                ,Grass,2
4041,Ambient,E,8,Trisetum_flavescens          ,Grass,30
4042,Ambient,E,8,Carex_flacca,Grass,2
4043,Ambient,E,8,Agrimonia_eupatoria,Forbs,4
4044,Ambient,E,8,Cerastium_fontanum           ,Forbs,1
4045,Ambient,E,8,Cirsium_eriophorum,Forbs,1
4046,Ambient,E,8,Convolvolus_arvensis,Forbs,1
4047,Ambient,E,8,Crepis_capillaris,Forbs,1
4048,Ambient,E,8,Galium_verum,Forbs,1
4049,Ambient,E,8,Geranium_columbinum,Forbs,1
4050,Ambient,E,8,Geranium_dissectum,Forbs,1
4051,Ambient,E,8,Hypericum_perforatum,Forbs,1
4052,Ambient,E,8,Lotus_corniculatus           ,Legumes,2
4053,Ambient,E,8,Medicago_lupulina            ,Legumes,2
4054,Ambient,E,8,Potentilla_reptans,Forbs,4
4055,Ambient,E,8,Primula_veris,Forbs,3
4056,Ambient,E,8,Taraxacum_sect._vulgaria     ,Forbs,3
4057,Ambient,E,8,Tragopogon_pratensis         ,Forbs,1
4058,Ambient,E,8,Trifolium_pratense           ,Legumes,3
4059,Ambient,E,8,Trifolium_repens             ,Legumes,2
4060,Ambient,E,8,Veronica_chamaedrys,Forbs,1
4061,Drought,E,8,Arrhenatherum_elatius        ,Grass,4
4062,Drought,E,8,Brachypodium_pinnatum,Grass,2
4063,Drought,E,8,Brachypodium_sylvaticum,Grass,8
4064,Drought,E,8,Bromus_commutatus            ,Grass,2
4065,Drought,E,8,Bromus_sterilis,Grass,55
4066,Drought,E,8,Dactylis_glomerata           ,Grass,3
4067,Drought,E,8,Festuca_rubra                ,Grass,4
4068,Drought,E,8,Trisetum_flavescens          ,Grass,30
4069,Drought,E,8,Agrimonia_eupatoria,Forbs,12
4070,Drought,E,8,Cerastium_fontanum           ,Forbs,1
4071,Drought,E,8,Clinopodium_vulgare,Forbs,1
4072,Drought,E,8,Crepis_capillaris,Forbs,1
4073,Drought,E,8,Geranium_dissectum,Forbs,2
4074,Drought,E,8,Hypericum_hirsutum,Forbs,1
4075,Drought,E,8,Hypericum_perforatum,Forbs,1
4076,Drought,E,8,Knautia_arvensis,Forbs,3
4077,Drought,E,8,Lotus_corniculatus           ,Legumes,8
4078,Drought,E,8,Medicago_lupulina            ,Legumes,2
4079,Drought,E,8,Odontites_verna,Forbs,1
4080,Drought,E,8,Primula_veris,Forbs,4
4081,Drought,E,8,Rubus_fruticosus,Forbs,2
4082,Drought,E,8,Taraxacum_sect._vulgaria     ,Forbs,3
4083,Drought,E,8,Tragopogon_pratensis         ,Forbs,1
4084,Drought,E,8,Trifolium_pratense           ,Legumes,2
4085,Drought,E,8,Trifolium_repens             ,Legumes,4
4086,Drought,E,8,Veronica_chamaedrys,Forbs,1
4087,Drought,E,8,Vicia_sativa,Legumes,1
4088,Drought,E,8,Crataegus_monogyna,Woody,2
4089,Drought,E,8,Prunus_sp,Woody,1
4090,Drought,E,8,Rosa_sp.,Woody,1
4091,Procedural ,E,8,Arrhenatherum_elatius        ,Grass,1
4092,Procedural ,E,8,Brachypodium_pinnatum,Grass,12
4093,Procedural ,E,8,Brachypodium_sylvaticum,Grass,15
4094,Procedural ,E,8,Bromus_commutatus            ,Grass,2
4095,Procedural ,E,8,Bromus_sterilis,Grass,1
4096,Procedural ,E,8,Cynosurus_cristatus          ,Grass,2
4097,Procedural ,E,8,Festuca_rubra                ,Grass,2
4098,Procedural ,E,8,Holcus_lanatus               ,Grass,1
4099,Procedural ,E,8,Lolium_perenne               ,Grass,2
4100,Procedural ,E,8,Poa_trivialis                ,Grass,2
4101,Procedural ,E,8,Trisetum_flavescens          ,Grass,14
4102,Procedural ,E,8,Luzula_campestris            ,Grass,1
4103,Procedural ,E,8,Carex_flacca,Grass,1
4104,Procedural ,E,8,Agrimonia_eupatoria,Forbs,5
4105,Procedural ,E,8,Cerastium_fontanum           ,Forbs,1
4106,Procedural ,E,8,Clinopodium_vulgare,Forbs,3
4107,Procedural ,E,8,Crepis_capillaris,Forbs,1
4108,Procedural ,E,8,Galium_verum,Forbs,25
4109,Procedural ,E,8,Geranium_columbinum,Forbs,1
4110,Procedural ,E,8,Hypericum_perforatum,Forbs,1
4111,Procedural ,E,8,Knautia_arvensis,Forbs,2
4112,Procedural ,E,8,Lotus_corniculatus           ,Legumes,3
4113,Procedural ,E,8,Medicago_lupulina            ,Legumes,6
4114,Procedural ,E,8,Potentilla_reptans,Forbs,1
4115,Procedural ,E,8,Primula_veris,Forbs,2
4116,Procedural ,E,8,Prunella_vulgaris            ,Forbs,1
4117,Procedural ,E,8,Taraxacum_sect._vulgaria     ,Forbs,1
